Phylum,Class,Order,Family,Genus,sample,bay,tpm
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, Ilumatobacter_A,108,heated,68.03822517
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, Ilumatobacter_A,109,heated,93.25518318
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, Ilumatobacter_A,110,heated,167.2653898
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, Ilumatobacter_A,111,heated,96.18151224
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, Ilumatobacteraceae uncl.,101,control,21.05404272
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, Ilumatobacteraceae uncl.,102,control,39.18328771
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, Ilumatobacteraceae uncl.,103,control,25.02211636
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, Ilumatobacteraceae uncl.,104,control,55.02099586
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, Ilumatobacteraceae uncl.,105,control,18.68234113
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, Ilumatobacteraceae uncl.,106,heated,17.12341774
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, Ilumatobacteraceae uncl.,107,heated,9.178989129
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, Ilumatobacteraceae uncl.,108,heated,53.23260919
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, Ilumatobacteraceae uncl.,109,heated,3.854761794
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, Ilumatobacteraceae uncl.,110,heated,21.36871577
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, JABSQH01,107,heated,2.972665395
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, JABSQH01,108,heated,1.426622764
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, JABSQH01,109,heated,7.445047152
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, JABSQH01,111,heated,6.342003295
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA2093,101,control,5.833561838
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA2093,102,control,33.24319769
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA2093,103,control,9.755416212
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA2093,104,control,15.66914871
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA2093,105,control,1.453396286
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA2093,106,heated,13.11430299
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA2093,107,heated,20.85187555
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA2093,108,heated,24.18657157
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA2093,109,heated,48.41725692
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA2093,110,heated,38.98082211
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA2093,111,heated,41.09696111
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA3006,101,control,637.7431981
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA3006,102,control,811.3946178
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA3006,103,control,893.4386395
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA3006,104,control,640.9018974
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA3006,105,control,692.8696436
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA3006,106,heated,651.5897359
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA3006,107,heated,586.7731333
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA3006,108,heated,319.6575225
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA3006,109,heated,452.5798955
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA3006,110,heated,436.2760254
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, UBA3006,111,heated,799.0411909
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, WLMZ01,103,control,3.710627081
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, WLMZ01,106,heated,9.416324381
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, WLMZ01,107,heated,3.04606454
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Ilumatobacteraceae, WLMZ01,108,heated,8.367819684
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, JAAYBP01, JAAYBP01 uncl.,111,heated,149.541555
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, MedAcidi-G1, MedAcidi-G1,101,control,1.913069324
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, MedAcidi-G1, MedAcidi-G1,103,control,9.911220687
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, MedAcidi-G1, MedAcidi-G1,108,heated,25.6049462
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, MedAcidi-G1, MedAcidi-G1,109,heated,47.67675033
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Microtrichaceae, JADJBW01,101,control,1.286097025
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Microtrichaceae, JADJBW01,103,control,2.525720954
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Microtrichaceae, JADJBW01,105,control,12.99507268
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Microtrichaceae, JADJBW01,106,heated,1.06823848
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, Microtrichaceae, JADJBW01,111,heated,4.423414063
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, Bog-756,101,control,57.0169681
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, Bog-756,102,control,10.55787485
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, Bog-756,103,control,11.78669779
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, Bog-756,104,control,20.66209594
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, Bog-756,105,control,9.475573828
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, Bog-756,106,heated,16.20161695
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, Bog-756,107,heated,12.09466803
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, Bog-756,108,heated,13.93055169
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, Bog-756,109,heated,9.693159429
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, Bog-756,110,heated,22.75346853
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, Bog-756,111,heated,10.32129948
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, CAIUMH01,102,control,11.9655915
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, CAIUMH01,104,control,11.70852103
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, CAIUMH01,105,control,16.10847551
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, RAAP-2 uncl.,101,control,56.86426779
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, RAAP-2 uncl.,102,control,159.8163268
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, RAAP-2 uncl.,103,control,97.22237552
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, RAAP-2 uncl.,104,control,74.60296586
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, RAAP-2 uncl.,105,control,34.73402759
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, RAAP-2 uncl.,106,heated,1.86941734
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, RAAP-2 uncl.,107,heated,5.811862601
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, RAAP-2 uncl.,108,heated,26.02028048
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, RAAP-2 uncl.,109,heated,5.09855897
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, RAAP-2 uncl.,110,heated,10.13195749
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, RAAP-2, RAAP-2 uncl.,111,heated,7.74097461
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA10347, UBA10347,101,control,1.53045546
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA10347, UBA10347,103,control,3.005607935
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA10347, UBA10347,106,heated,25.42407583
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA10347, UBA10347,107,heated,32.07505961
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA10347, UBA10347,109,heated,0.617938914
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA10347, UBA10347,110,heated,7.736179301
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, JAAXHB01,101,control,2.318871908
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, JAAXHB01,104,control,3.222528724
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, JAAXHB01,106,heated,82.37909474
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, JAAXHB01,107,heated,54.12036106
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, JAAXHB01,108,heated,27.43799725
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, JAAXHB01,109,heated,7.885292225
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, JAAXHB01,110,heated,16.4100773
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, UBA11606,101,control,11.86399581
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, UBA11606,103,control,4.659857264
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, UBA11606,104,control,5.445823735
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, UBA11606,105,control,4.495388514
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, UBA11606,106,heated,1.970858591
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, UBA11606,107,heated,1.912645177
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, UBA11606,109,heated,16.28676206
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, UBA11606,110,heated,3.598222931
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, UBA11606 uncl.,102,control,2.47563962
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, UBA11606 uncl.,107,heated,1.701594674
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, UBA11606 uncl.,108,heated,0.816618547
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, UBA11606 uncl.,109,heated,14.48960211
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA11606, UBA11606 uncl.,111,heated,10.89075049
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA8139, F1-20-MAGs160,101,control,2.943183576
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA8139, F1-20-MAGs160,102,control,64.43010805
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA8139, F1-20-MAGs160,103,control,5.78001526
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA8139, F1-20-MAGs160,104,control,4.503277319
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA8592, UBA8592,101,control,6.463025174
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA8592, UBA8592,102,control,9.122606581
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA8592, UBA8592,103,control,8.299341165
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA8592, UBA8592,104,control,6.702258004
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA8592, UBA8592,105,control,7.14017814
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA8592, UBA8592,106,heated,54.05813712
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA8592, UBA8592,107,heated,34.05637936
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA8592, UBA8592,108,heated,34.92881904
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA8592, UBA8592,109,heated,51.37572558
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA8592, UBA8592,110,heated,22.69592486
 Actinobacteriota, Acidimicrobiia, Acidimicrobiales, UBA8592, UBA8592,111,heated,17.41578951
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarina,101,control,11.47441089
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarina,102,control,6.903225863
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarina,103,control,13.2812421
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarina,104,control,23.94350569
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarina,105,control,1.522060678
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarina,106,heated,55.9337959
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarina,107,heated,20.47991636
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarina,108,heated,6.661184022
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarina,109,heated,11.67758577
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarina,110,heated,31.07950739
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarina,111,heated,40.96949494
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarinaceae uncl.,102,control,43.70259267
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarinaceae uncl.,103,control,2.568895671
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarinaceae uncl.,104,control,3.002184879
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarinaceae uncl.,105,control,4.956454003
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarinaceae uncl.,106,heated,16.1588968
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarinaceae uncl.,107,heated,27.5908838
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarinaceae uncl.,108,heated,2.93740943
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarinaceae uncl.,109,heated,7.019872958
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarinaceae uncl.,110,heated,56.81423086
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinaceae, Actinomarinaceae uncl.,111,heated,74.97487943
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinales uncl., Actinomarinales uncl. uncl.,101,control,18.42214905
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinales uncl., Actinomarinales uncl. uncl.,102,control,6.647550831
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinales uncl., Actinomarinales uncl. uncl.,103,control,19.48079217
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinales uncl., Actinomarinales uncl. uncl.,104,control,3.252366953
 Actinobacteriota, Acidimicrobiia, Actinomarinales, Actinomarinales uncl., Actinomarinales uncl. uncl.,110,heated,1.432625796
 Actinobacteriota, Acidimicrobiia, IMCC26256, IMCC26256 uncl., IMCC26256 uncl. uncl.,101,control,4.436102781
 Actinobacteriota, Acidimicrobiia, IMCC26256, IMCC26256 uncl., IMCC26256 uncl. uncl.,103,control,10.88988382
 Actinobacteriota, Acidimicrobiia, IMCC26256, IMCC26256 uncl., IMCC26256 uncl. uncl.,104,control,25.45330659
 Actinobacteriota, Acidimicrobiia, IMCC26256, IMCC26256 uncl., IMCC26256 uncl. uncl.,105,control,12.60663301
 Actinobacteriota, Acidimicrobiia, IMCC26256, IMCC26256 uncl., IMCC26256 uncl. uncl.,108,heated,0.858041227
 Actinobacteriota, Acidimicrobiia, IMCC26256, PALSA-555, SHUY01,102,control,51.80977761
 Actinobacteriota, Acidimicrobiia, IMCC26256, PALSA-555, SHUY01,104,control,42.93124378
 Actinobacteriota, Acidimicrobiia, IMCC26256, PALSA-555, SHUY01,106,heated,1.310519373
 Actinobacteriota, Acidimicrobiia, IMCC26256, PALSA-610, PALSA-610 uncl.,101,control,9.686426959
 Actinobacteriota, Acidimicrobiia, IMCC26256, PALSA-610, PALSA-610 uncl.,102,control,4.543895505
 Actinobacteriota, Acidimicrobiia, IMCC26256, PALSA-610, PALSA-610 uncl.,103,control,3.804567007
 Actinobacteriota, Acidimicrobiia, IMCC26256, PALSA-610, PALSA-610 uncl.,105,control,14.68114224
 Actinobacteriota, Acidimicrobiia, IMCC26256, PALSA-610, PALSA-610 uncl.,106,heated,16.09118723
 Actinobacteriota, Acidimicrobiia, IMCC26256, PALSA-610, PALSA-610 uncl.,107,heated,18.73908059
 Actinobacteriota, Acidimicrobiia, IMCC26256, PALSA-610, PALSA-610 uncl.,108,heated,1.498856828
 Actinobacteriota, Acidimicrobiia, IMCC26256, PALSA-610, PALSA-610 uncl.,109,heated,14.07962082
 Actinobacteriota, Acidimicrobiia, IMCC26256, PALSA-610, PALSA-610 uncl.,110,heated,3.91705281
 Actinobacteriota, Acidimicrobiia, IMCC26256, PALSA-610, PALSA-610 uncl.,111,heated,13.32623477
 Actinobacteriota, Actinobacteriota uncl., Actinobacteriota uncl. uncl., Actinobacteriota uncl. uncl. uncl., Actinobacteriota uncl. uncl. uncl. uncl.,101,control,10.61030045
 Actinobacteriota, Actinobacteriota uncl., Actinobacteriota uncl. uncl., Actinobacteriota uncl. uncl. uncl., Actinobacteriota uncl. uncl. uncl. uncl.,102,control,60.70778038
 Actinobacteriota, Actinobacteriota uncl., Actinobacteriota uncl. uncl., Actinobacteriota uncl. uncl. uncl., Actinobacteriota uncl. uncl. uncl. uncl.,103,control,45.62083473
 Actinobacteriota, Actinobacteriota uncl., Actinobacteriota uncl. uncl., Actinobacteriota uncl. uncl. uncl., Actinobacteriota uncl. uncl. uncl. uncl.,104,control,33.57590589
 Actinobacteriota, Actinobacteriota uncl., Actinobacteriota uncl. uncl., Actinobacteriota uncl. uncl. uncl., Actinobacteriota uncl. uncl. uncl. uncl.,105,control,28.7312935
 Actinobacteriota, Actinobacteriota uncl., Actinobacteriota uncl. uncl., Actinobacteriota uncl. uncl. uncl., Actinobacteriota uncl. uncl. uncl. uncl.,106,heated,2.27000677
 Actinobacteriota, Actinobacteriota uncl., Actinobacteriota uncl. uncl., Actinobacteriota uncl. uncl. uncl., Actinobacteriota uncl. uncl. uncl. uncl.,107,heated,19.82661652
 Actinobacteriota, Actinobacteriota uncl., Actinobacteriota uncl. uncl., Actinobacteriota uncl. uncl. uncl., Actinobacteriota uncl. uncl. uncl. uncl.,108,heated,1.741318962
 Actinobacteriota, Actinobacteriota uncl., Actinobacteriota uncl. uncl., Actinobacteriota uncl. uncl. uncl., Actinobacteriota uncl. uncl. uncl. uncl.,109,heated,12.1380858
 Actinobacteriota, Actinobacteriota uncl., Actinobacteriota uncl. uncl., Actinobacteriota uncl. uncl. uncl., Actinobacteriota uncl. uncl. uncl. uncl.,110,heated,5.525842358
 Actinobacteriota, Actinobacteriota uncl., Actinobacteriota uncl. uncl., Actinobacteriota uncl. uncl. uncl., Actinobacteriota uncl. uncl. uncl. uncl.,111,heated,9.399754884
 Actinobacteriota, Actinomycetia, Actinomycetales, Actinomycetaceae, Actinomycetaceae uncl.,101,control,19.77423338
 Actinobacteriota, Actinomycetia, Actinomycetales, Actinomycetaceae, Actinomycetaceae uncl.,102,control,9.980214119
 Actinobacteriota, Actinomycetia, Actinomycetales, Actinomycetaceae, Actinomycetaceae uncl.,103,control,11.02975389
 Actinobacteriota, Actinomycetia, Actinomycetales, Actinomycetaceae, Actinomycetaceae uncl.,104,control,3.222528724
 Actinobacteriota, Actinomycetia, Actinomycetales, Actinomycetaceae, Actinomycetaceae uncl.,105,control,29.25706504
 Actinobacteriota, Actinomycetia, Actinomycetales, Actinomycetaceae, Actinomycetaceae uncl.,106,heated,3.498726031
 Actinobacteriota, Actinomycetia, Actinomycetales, Actinomycetaceae, Actinomycetaceae uncl.,107,heated,2.263589246
 Actinobacteriota, Actinomycetia, Actinomycetales, Actinomycetaceae, Actinomycetaceae uncl.,108,heated,3.289158038
